Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Anxiety_Level_During_Exams,Skill_Retention_Score,Major_FreqEnc,Prompt_Engineering_Skill_Advanced,Prompt_Engineering_Skill_Beginner,Prompt_Engineering_Skill_Intermediate,Institutional_Policy_Actively_Encouraged,Institutional_Policy_Allowed_With_Citation,Institutional_Policy_Strict_Ban,Burnout_Risk_Level_High,Burnout_Risk_Level_Low,Burnout_Risk_Level_Medium
0.5,0.5,0.936412078152753,0.23700000000000002,0.0,0.5,0.0,0.39013195639701664,0.3333333333333333,0.4444444444444445,0.42299932750504377,0.4449923296077143,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.25,0.75,0.9467140319715805,0.044500000000000005,0.75,0.0,1.0,0.3339070567986231,0.1111111111111111,0.1111111111111111,0.9477695583949788,0.7237563006793777,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.75,1.0,0.3573712255772646,0.02525,0.5,0.75,1.0,0.45725760183591513,0.1111111111111111,0.3333333333333333,0.7739296121945752,0.05950032873109801,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.75,0.6994671403197157,0.23925000000000002,0.75,0.5,0.0,0.11158921399885255,0.5555555555555556,0.7777777777777777,0.7125084061869535,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.5,0.6490230905861454,0.20425000000000001,0.75,0.5,0.0,0.29546758462421113,0.2222222222222222,0.2222222222222222,0.9112306657700067,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.25,1.0,0.5104795737122558,0.11675,0.25,0.0,0.0,0.33562822719449226,0.1111111111111111,0.3333333333333333,0.4343196592692222,0.7237563006793777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.5190053285968028,0.09200000000000001,0.0,1.0,0.0,0.4690189328743546,0.1111111111111111,0.6666666666666665,0.732795337368303,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.8003552397868559,0.029249999999999998,0.25,1.0,0.0,0.3187033849684452,0.0,0.4444444444444445,0.6826944631248599,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.5,0.32468916518650087,0.4345,0.25,0.5,1.0,0.18014916810097534,0.4444444444444445,0.5555555555555556,0.6682358215646717,0.7237563006793777,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.5,0.8511545293072824,0.1765,0.25,0.0,0.0,0.18244406196213425,0.5555555555555556,0.0,0.8652768437570052,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.5,0.8621669626998221,0.0005,1.0,0.25,1.0,0.09122203098106713,0.1111111111111111,0.2222222222222222,0.610849585294777,0.7237563006793777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.5410301953818828,0.03325,0.75,0.5,0.0,0.3757888697647734,0.0,0.1111111111111111,0.5260031383097961,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.5,0.7012433392539963,0.052000000000000005,0.25,0.75,0.0,0.26878944348823863,0.1111111111111111,0.0,0.8467832324590899,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.4895204262877441,0.0595,0.0,0.5,1.0,0.0725760183591509,0.3333333333333333,0.3333333333333333,0.8839946200403499,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.75,0.8728241563055061,1.0,1.0,0.75,0.0,0.25903614457831325,0.7777777777777777,0.6666666666666665,0.6905402376148846,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5,0.25,0.5701598579040852,0.07275000000000001,0.0,0.25,1.0,0.13052208835341364,0.5555555555555556,0.4444444444444445,0.43768213405066125,0.4449923296077143,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5,0.5,0.9044404973357014,0.145,0.25,0.25,0.0,0.280837636259323,0.1111111111111111,0.3333333333333333,0.8108047522976912,0.4449923296077143,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5,0.0,0.625577264653641,0.02075,0.75,0.5,1.0,0.11818703384968446,0.0,0.1111111111111111,0.6039004707464694,0.4449923296077143,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.75,0.6348134991119005,0.0305,0.25,0.0,0.0,0.45123350545037294,0.3333333333333333,0.2222222222222222,0.7837928715534633,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.7246891651865006,0.00525,0.25,0.75,0.0,0.23952954675846239,0.1111111111111111,0.0,0.6723828737951132,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.5,0.8241563055062167,0.31000000000000005,0.25,0.25,0.0,0.5028686173264487,0.3333333333333333,0.3333333333333333,0.9178435328401704,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5,0.0,0.9229129662522202,0.009,0.75,0.25,1.0,0.4480780263912794,0.0,0.3333333333333333,0.6154449674960771,0.4449923296077143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.75,0.43587921847246885,0.13225,0.0,0.25,0.0,0.2567412507171543,0.1111111111111111,0.1111111111111111,0.6659941717103789,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.5,0.5918294849023089,0.252,0.75,0.25,0.0,0.11302352266207688,0.5555555555555556,0.7777777777777777,0.6739520286931181,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.5,0.8863232682060389,0.09075,0.0,0.25,1.0,0.46672403901319565,0.3333333333333333,0.2222222222222222,0.6639766868415153,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.25,0.7257548845470692,0.15400000000000003,0.0,0.25,0.0,0.168100975329891,0.2222222222222222,0.5555555555555556,0.6236269894642458,0.4449923296077143,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.25,0.5,0.6564831261101243,0.0505,0.25,0.25,0.0,0.23809523809523814,0.2222222222222222,0.6666666666666665,0.44889038332212505,0.7237563006793777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.6689165186500885,0.08525,0.25,1.0,0.0,0.28055077452667815,0.2222222222222222,0.2222222222222222,0.9709706343869087,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.25,0.5420959147424511,0.44325000000000003,0.0,0.25,0.0,0.1672403901319564,0.2222222222222222,0.2222222222222222,0.5486438018381529,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.25,0.0,0.29449378330372994,0.17400000000000002,0.5,0.5,0.0,0.48823866896156054,0.3333333333333333,0.0,0.6070387805424793,0.7237563006793777,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.5,0.2785079928952043,0.25875,0.5,1.0,1.0,0.10986804360298336,0.4444444444444445,0.6666666666666665,0.6457072405290294,0.7237563006793777,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.5,0.32433392539964473,0.34475,0.75,0.5,1.0,0.28714859437751006,0.2222222222222222,0.8888888888888888,0.6229544945079579,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.25,0.25,0.5019538188277086,0.16200000000000003,0.0,0.25,0.0,0.5229489386115892,0.1111111111111111,0.4444444444444445,0.6506388702084734,0.7237563006793777,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.75,0.686678507992895,0.014499999999999999,0.25,0.25,1.0,0.49913941480206536,0.0,0.4444444444444445,0.7104909213180902,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.75,0.7097690941385433,0.61225,1.0,0.75,1.0,0.331899024670109,0.8888888888888888,0.8888888888888888,0.6907644026003138,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.25,0.75,0.8088809946714031,0.0185,0.75,1.0,0.0,0.06397016637980493,0.4444444444444445,0.4444444444444445,0.7452364940596279,0.7237563006793777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.8383658969804617,0.00825,0.0,0.75,0.0,0.3055077452667814,0.1111111111111111,0.1111111111111111,0.5801389822909662,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.75,0.7165186500888099,0.35000000000000003,0.25,0.5,0.0,0.3628800917957545,0.4444444444444445,0.5555555555555556,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.5,0.7879218472468914,0.05550000000000001,0.0,0.25,0.0,0.5401606425702811,0.2222222222222222,0.1111111111111111,0.6602779645819323,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.5516873889875666,0.5667500000000001,0.0,0.5,1.0,0.37033849684452097,0.6666666666666665,0.2222222222222222,0.690091907644026,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.8213143872113675,0.20425000000000001,1.0,0.25,1.0,0.302065404475043,0.1111111111111111,0.5555555555555556,0.7505043712172158,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.75,0.6930728241563053,0.4065000000000001,0.25,0.25,0.0,0.3158347676419965,0.1111111111111111,0.2222222222222222,0.8324366733916162,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.25,0.8206039076376552,1.0,0.5,0.75,1.0,0.46643717728055084,0.8888888888888888,1.0,0.36494059627886133,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5,0.75,0.8806394316163408,0.011000000000000001,0.0,0.0,0.0,0.48336201950659785,0.0,0.5555555555555556,0.7358215646715984,0.4449923296077143,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.75,0.75,0.45470692717584366,0.32825000000000004,1.0,0.0,1.0,0.4721744119334481,0.2222222222222222,0.0,0.6926698049764627,0.05950032873109801,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.75,0.0,0.9413854351687387,0.057999999999999996,0.5,0.25,1.0,0.18818129661503155,0.3333333333333333,0.4444444444444445,0.5297018605693791,0.05950032873109801,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25,1.0,0.7339253996447601,0.18675,0.75,0.0,0.0,0.4331612162937465,0.0,0.5555555555555556,0.7572293207800942,0.7237563006793777,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.5,0.9349911190053284,0.00925,0.25,0.25,0.0,0.24153757888697647,0.3333333333333333,0.3333333333333333,0.8459986550100875,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.0,0.6490230905861454,0.057999999999999996,0.5,0.25,1.0,0.18818129661503155,0.3333333333333333,0.5555555555555556,0.42143017260703886,0.4449923296077143,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.25,0.75,0.8092362344582591,0.065,0.5,0.5,0.0,0.4847963281698221,0.1111111111111111,0.0,0.911454830755436,0.7237563006793777,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.6849023090586146,0.134,0.25,0.75,0.0,0.4460699942627654,0.1111111111111111,0.5555555555555556,0.9604348800717328,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,0.8543516873889874,0.033,0.5,0.25,0.0,0.05134825014343087,0.3333333333333333,0.2222222222222222,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.75,1.0,0.7765541740674955,0.38325000000000004,0.75,0.0,1.0,0.0,0.2222222222222222,0.0,0.8612418740192783,0.05950032873109801,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.0,0.8909413854351684,0.07425000000000001,0.75,0.5,1.0,0.5622489959839357,0.1111111111111111,0.2222222222222222,0.6776507509527012,0.4449923296077143,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.25,0.5,0.7410301953818828,0.020250000000000004,1.0,0.5,0.0,0.38468158347676423,0.3333333333333333,0.2222222222222222,0.3916162295449451,0.7237563006793777,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,0.3857904085257549,0.4555,0.75,0.0,0.0,0.3158347676419965,0.4444444444444445,0.7777777777777777,0.4082044384667116,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.25,0.0,0.664653641207815,0.51,0.25,0.5,1.0,0.2099827882960413,0.7777777777777777,0.2222222222222222,0.9635731898677427,0.7237563006793777,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.5,0.5065719360568384,0.25825000000000004,0.5,0.25,1.0,0.39615605278255883,0.2222222222222222,0.6666666666666665,0.6389822909661512,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.5,0.897690941385435,0.12475000000000001,0.25,0.75,0.0,0.28141135972461273,0.4444444444444445,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.0,0.9030195381882768,0.27625000000000005,0.75,0.5,0.0,0.15691336775674125,0.1111111111111111,0.5555555555555556,0.7033176417843533,0.7237563006793777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.25,0.5,0.619893428063943,0.00075,0.25,0.25,1.0,0.15519219736087206,0.1111111111111111,0.8888888888888888,0.9234476574759023,0.7237563006793777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.25,1.0,0.6895204262877441,0.061250000000000006,0.75,0.5,1.0,0.2917383820998279,0.1111111111111111,0.0,0.87771800044833,0.7237563006793777,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,1.0,0.7129662522202485,0.14350000000000002,1.0,0.25,0.0,0.412794033275961,0.2222222222222222,0.0,0.8049764626765299,0.4449923296077143,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.25,0.75,0.8763765541740673,0.061750000000000006,0.75,1.0,0.0,0.6270797475616753,0.2222222222222222,0.0,0.8091235149069715,0.7237563006793777,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.5,0.5353463587921847,0.0335,0.0,0.25,0.0,0.5131956397016638,0.4444444444444445,0.1111111111111111,0.728199955167003,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.75,1.0,0.9051509769094137,0.29825,1.0,0.25,0.0,0.6485943775100401,0.1111111111111111,0.0,0.9214301726070389,0.05950032873109801,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.75,0.75,0.722557726465364,0.01175,1.0,0.25,0.0,0.4274239816408491,0.2222222222222222,0.2222222222222222,0.729432862586864,0.05950032873109801,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.25,0.7552397868561278,0.45325,0.0,0.25,1.0,0.4406196213425129,0.1111111111111111,0.2222222222222222,0.8759246805648959,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.25,1.0,0.7175843694493782,0.0325,0.5,0.5,1.0,0.13224325874928286,0.3333333333333333,0.5555555555555556,0.636516476126429,0.7237563006793777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.0,0.7083481349911189,0.00075,0.0,1.0,1.0,0.12851405622489961,0.2222222222222222,0.7777777777777777,0.7088096839273705,0.7237563006793777,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.5,0.6426287744227352,0.188,0.25,0.75,0.0,0.4073436603557085,0.1111111111111111,0.4444444444444445,0.8791750728536203,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.75,0.8777975133214917,1.0,0.5,1.0,1.0,0.14543889845094665,1.0,0.6666666666666665,0.5467383994620041,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.5,0.4873889875666075,0.14150000000000001,0.0,0.0,0.0,0.2848537005163511,0.1111111111111111,0.0,0.7428827617126206,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.75,0.5577264653641207,0.34725000000000006,1.0,0.0,1.0,0.14228341939185313,0.5555555555555556,0.3333333333333333,0.5959426137637301,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.75,0.9445825932504439,0.12150000000000001,0.75,0.5,1.0,0.2498565691336776,0.3333333333333333,0.3333333333333333,0.7649630127774042,0.7237563006793777,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.25,0.7854351687388987,0.673,0.25,0.0,0.0,0.2713711990820425,0.7777777777777777,0.5555555555555556,0.6635283568706569,0.4449923296077143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.25,0.4447602131438721,0.07600000000000001,0.75,1.0,1.0,0.14056224899598393,0.2222222222222222,0.4444444444444445,0.6494059627886124,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5,0.0,0.980817051509769,0.4575,0.0,0.25,1.0,0.2903040734366035,0.3333333333333333,0.6666666666666665,0.684824030486438,0.4449923296077143,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.5,0.5,0.9456483126110122,0.0017500000000000003,0.75,0.25,1.0,0.540447504302926,0.1111111111111111,0.5555555555555556,0.8105805873122618,0.4449923296077143,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.5,0.5793960923623445,0.2725,1.0,1.0,0.0,0.14199655765920827,0.1111111111111111,0.1111111111111111,0.7543151759695136,0.4449923296077143,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.75,0.5,0.8262877442273533,0.03075,0.25,0.25,0.0,0.0840504876649455,0.0,0.4444444444444445,0.8143913920645596,0.05950032873109801,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.25,0.7417406749555948,0.05325,0.25,0.5,0.0,0.13568559954102125,0.1111111111111111,0.1111111111111111,0.43981170141223946,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25,1.0,0.35879218472468916,0.028749999999999998,0.25,0.25,0.0,0.20367183017785426,0.0,0.0,0.6937906299036092,0.7237563006793777,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5,0.5,0.5488454706927175,0.018750000000000003,0.0,0.0,0.0,0.4770510613884108,0.3333333333333333,0.2222222222222222,0.8945303743555257,0.4449923296077143,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.75,0.25,0.5158081705150976,0.1605,0.5,1.0,1.0,0.23034997131382673,0.0,0.2222222222222222,0.6486213853396101,0.05950032873109801,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.6238010657193604,0.05575,0.0,0.5,0.0,0.582903040734366,0.1111111111111111,0.2222222222222222,0.6193678547410896,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.25,0.3129662522202486,0.00775,1.0,0.5,0.0,0.28399311531841653,0.0,0.5555555555555556,0.6322573414032728,0.4449923296077143,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.75,0.75,0.8579040852575486,0.027000000000000003,0.25,0.0,0.0,0.3264486517498566,0.0,0.4444444444444445,0.7540910109840844,0.05950032873109801,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.25,0.0,0.7339253996447601,0.15125,0.75,0.0,0.0,0.372346528973035,0.2222222222222222,0.2222222222222222,0.6750728536202646,0.7237563006793777,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.46678507992895196,0.02125,0.25,1.0,1.0,0.17670682730923695,0.1111111111111111,0.2222222222222222,0.8626989464245686,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25,1.0,0.6976909413854349,0.19675,1.0,0.5,0.0,0.4013195639701664,0.1111111111111111,0.2222222222222222,0.7535305985205112,0.7237563006793777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.8984014209591473,0.07725,0.25,0.25,0.0,0.3264486517498566,0.0,0.6666666666666665,0.5068370320555929,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25,0.5,0.3616341030195382,0.03875000000000001,0.5,0.25,0.0,0.36115892139988526,0.0,0.0,0.7979152656355077,0.7237563006793777,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.75,0.25,0.639076376554174,0.309,0.25,0.5,1.0,0.27309236947791166,0.3333333333333333,0.5555555555555556,0.7030934767989241,0.05950032873109801,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.4689165186500888,0.2765,0.5,0.75,0.0,0.38095238095238093,0.5555555555555556,0.4444444444444445,0.6550100874243443,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.7921847246891649,0.0725,0.0,0.5,0.0,0.27051061388410785,0.2222222222222222,0.2222222222222222,0.785137861466039,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.7595026642984013,0.063,1.0,0.75,1.0,0.5235226620768789,0.4444444444444445,0.8888888888888888,0.7033176417843533,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.25,0.6536412078152751,0.11750000000000001,1.0,0.75,0.0,0.3502581755593804,0.3333333333333333,0.6666666666666665,0.8741313606814616,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.5,0.7946714031971578,0.47725,0.25,0.25,1.0,0.21285140562248997,0.6666666666666665,0.3333333333333333,0.7143017260703879,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,0.8916518650088809,0.19275,0.25,0.25,0.0,0.5605278255880666,0.5555555555555556,0.3333333333333333,0.9367854741089443,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5,0.75,0.7133214920071045,0.2965,1.0,0.25,1.0,0.08060814687320711,0.4444444444444445,0.1111111111111111,0.8083389374579691,0.4449923296077143,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.25,0.25,0.536412078152753,0.0425,1.0,0.0,0.0,0.17183017785427424,0.4444444444444445,0.1111111111111111,0.6403272808787267,0.7237563006793777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.8358792184724688,0.04275,0.0,0.25,1.0,0.4208261617900172,0.3333333333333333,0.5555555555555556,0.6097287603676307,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.6543516873889874,0.1555,0.5,0.5,0.0,0.43029259896729777,0.3333333333333333,0.2222222222222222,0.8345662407531943,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5,1.0,0.7882770870337477,0.09350000000000001,0.5,0.5,1.0,0.2891566265060241,0.2222222222222222,0.2222222222222222,0.8958753642681012,0.4449923296077143,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,0.6955595026642982,0.009500000000000001,0.5,0.0,0.0,0.3204245553643144,0.2222222222222222,0.0,0.9840842860345214,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.7179396092362345,0.09875,0.25,0.0,1.0,0.008032128514056228,0.0,0.4444444444444445,0.8114772472539791,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.5,0.0,0.8149200710479572,0.41025,0.0,0.5,1.0,0.32673551348250146,0.2222222222222222,0.8888888888888888,0.7117238287379511,0.4449923296077143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.25,0.7040852575488454,0.614,0.75,0.75,1.0,0.5676993689041882,0.4444444444444445,0.0,0.8637076888590003,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.25,0.0,0.6486678507992893,0.9545,0.75,0.0,1.0,0.033849684452094096,0.8888888888888888,0.3333333333333333,0.5079578569827393,0.7237563006793777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.75,1.0,0.7854351687388987,0.29725,1.0,0.0,0.0,0.13310384394721742,0.3333333333333333,0.4444444444444445,0.635283568706568,0.05950032873109801,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5,0.0,0.3911190053285967,0.33925000000000005,0.0,0.5,1.0,0.44033275960986806,0.3333333333333333,0.8888888888888888,0.6602779645819323,0.4449923296077143,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.25,1.0,0.7960923623445824,0.269,0.5,0.5,1.0,0.15375788869764775,0.4444444444444445,0.2222222222222222,1.0,0.7237563006793777,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.75,0.8351687388987563,0.0845,0.75,1.0,0.0,0.2306368330464716,0.2222222222222222,0.2222222222222222,0.988231338264963,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.75,0.0,0.6600355239786855,0.9075,0.25,0.5,1.0,0.18588640275387264,0.6666666666666665,1.0,0.9259134723156244,0.05950032873109801,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.25,0.5687388987566606,0.22675,0.25,0.25,1.0,0.1629374641422834,0.1111111111111111,0.0,0.762273032952253,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,0.6326820603907637,0.2005,0.25,0.75,1.0,0.4036144578313253,0.2222222222222222,0.5555555555555556,0.8640439363371443,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.0,0.8724689165186499,0.77175,0.5,0.0,1.0,0.2205966724039013,0.5555555555555556,0.2222222222222222,0.5867518493611299,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5,0.75,0.5953818827708701,0.25825000000000004,0.5,0.25,1.0,0.21887550200803216,0.1111111111111111,0.0,0.4651423447657477,0.4449923296077143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25,0.25,0.3488454706927176,0.34750000000000003,0.75,0.25,1.0,0.33964429145152036,0.6666666666666665,0.3333333333333333,0.8473436449226631,0.7237563006793777,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.75,0.25,0.311190053285968,0.18475,1.0,0.25,0.0,0.5717154331612163,0.4444444444444445,0.5555555555555556,0.936561309123515,0.05950032873109801,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.75,0.530373001776199,0.16675,0.0,1.0,0.0,0.11589213998852552,0.2222222222222222,0.1111111111111111,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
